"gene.no"	"genes"	"p.value"
"14657"	14657	"ENSRNOG00000023877"	NA
"14658"	14658	"ENSRNOG00000023879"	NA
"14659"	14659	"ENSRNOG00000023880"	NA
"14660"	14660	"ENSRNOG00000023881"	0.975273079472659
"14661"	14661	"ENSRNOG00000023882"	0.441099079741173
"14662"	14662	"ENSRNOG00000023888"	0.498519184240919
"14663"	14663	"ENSRNOG00000023892"	0.734109688964182
"14664"	14664	"ENSRNOG00000023895"	0.268527272849888
"14665"	14665	"ENSRNOG00000023896"	0.803492249641027
"14666"	14666	"ENSRNOG00000023899"	0.112356822284177
"14667"	14667	"ENSRNOG00000023901"	0.312682530797936
"14668"	14668	"ENSRNOG00000023902"	0.441099079741173
"14669"	14669	"ENSRNOG00000023905"	0.441099079741172
"14670"	14670	"ENSRNOG00000023906"	0.8428970194232
"14671"	14671	"ENSRNOG00000023908"	0.246453178390263
"14672"	14672	"ENSRNOG00000023910"	0.379485531104538
"14673"	14673	"ENSRNOG00000023914"	0.441099079741173
"14674"	14674	"ENSRNOG00000023917"	0.108710292777104
"14675"	14675	"ENSRNOG00000023918"	0.148083245113959
"14676"	14676	"ENSRNOG00000023919"	0.328243173248566
"14677"	14677	"ENSRNOG00000023920"	0.460680755982976
"14678"	14678	"ENSRNOG00000023923"	0.656143320109287
"14679"	14679	"ENSRNOG00000023931"	0.244519292368391
"14680"	14680	"ENSRNOG00000023935"	0.353568588846751
"14681"	14681	"ENSRNOG00000023936"	0.572860041102775
"14682"	14682	"ENSRNOG00000023937"	0.259397178933472
"14683"	14683	"ENSRNOG00000023941"	0.438798724566742
"14684"	14684	"ENSRNOG00000023943"	0.0589431402031331
"14685"	14685	"ENSRNOG00000023946"	0.096147224980614
"14686"	14686	"ENSRNOG00000023949"	0.250162054495153
"14687"	14687	"ENSRNOG00000023951"	0.321754990250169
"14688"	14688	"ENSRNOG00000023953"	0.590739163420973
"14689"	14689	"ENSRNOG00000023957"	0.759715199188727
"14690"	14690	"ENSRNOG00000023960"	NA
"14691"	14691	"ENSRNOG00000023961"	NA
"14692"	14692	"ENSRNOG00000023965"	0.767338808977743
"14693"	14693	"ENSRNOG00000023967"	NA
"14694"	14694	"ENSRNOG00000023968"	0.603474932685269
"14695"	14695	"ENSRNOG00000023969"	0.770165298053827
"14696"	14696	"ENSRNOG00000023972"	0.412744354011384
"14697"	14697	"ENSRNOG00000023974"	0.628425801327963
"14698"	14698	"ENSRNOG00000023979"	NA
"14699"	14699	"ENSRNOG00000023982"	0.58546228716329
"14700"	14700	"ENSRNOG00000023985"	0.551920048351374
"14701"	14701	"ENSRNOG00000023989"	0.902539297239282
"14702"	14702	"ENSRNOG00000023991"	0.48099471064882
"14703"	14703	"ENSRNOG00000023993"	0.353702004950599
"14704"	14704	"ENSRNOG00000023995"	0.721395939019424
"14705"	14705	"ENSRNOG00000023996"	NA
"14706"	14706	"ENSRNOG00000023998"	0.441099079741173
"14707"	14707	"ENSRNOG00000023999"	NA
"14708"	14708	"ENSRNOG00000024000"	0.00266364118750867
"14709"	14709	"ENSRNOG00000024007"	0.260943459842409
"14710"	14710	"ENSRNOG00000024008"	0.844873683914604
"14711"	14711	"ENSRNOG00000024009"	NA
"14712"	14712	"ENSRNOG00000024011"	0.142196294783919
"14713"	14713	"ENSRNOG00000024012"	0.256663878800988
"14714"	14714	"ENSRNOG00000024016"	NA
"14715"	14715	"ENSRNOG00000024017"	0.630917315161238
"14716"	14716	"ENSRNOG00000024019"	0.169340500647177
"14717"	14717	"ENSRNOG00000024020"	0.848337259137934
"14718"	14718	"ENSRNOG00000024021"	NA
"14719"	14719	"ENSRNOG00000024022"	0.416023614927888
"14720"	14720	"ENSRNOG00000024025"	0.916276430146837
"14721"	14721	"ENSRNOG00000024026"	NA
"14722"	14722	"ENSRNOG00000024027"	0.996057770363064
"14723"	14723	"ENSRNOG00000024028"	0.0873535134943511
"14724"	14724	"ENSRNOG00000024030"	0.949782670530155
"14725"	14725	"ENSRNOG00000024036"	0.220852286338102
"14726"	14726	"ENSRNOG00000024039"	0.62617472711047
"14727"	14727	"ENSRNOG00000024040"	0.262565661399499
"14728"	14728	"ENSRNOG00000024041"	0.986060181229524
"14729"	14729	"ENSRNOG00000024043"	0.761600131653415
"14730"	14730	"ENSRNOG00000024046"	NA
"14731"	14731	"ENSRNOG00000024049"	0.0847638492558133
"14732"	14732	"ENSRNOG00000024053"	NA
"14733"	14733	"ENSRNOG00000024055"	0.67955199263912
"14734"	14734	"ENSRNOG00000024056"	0.20422388908717
"14735"	14735	"ENSRNOG00000024061"	0.799239367828309
"14736"	14736	"ENSRNOG00000024064"	0.481120475525396
"14737"	14737	"ENSRNOG00000024065"	0.128897426114699
"14738"	14738	"ENSRNOG00000024066"	0.349467979861431
"14739"	14739	"ENSRNOG00000024068"	0.999068211081989
"14740"	14740	"ENSRNOG00000024071"	0.752545327494622
"14741"	14741	"ENSRNOG00000024073"	0.211891450804743
"14742"	14742	"ENSRNOG00000024075"	NA
"14743"	14743	"ENSRNOG00000024077"	0.37203099618921
"14744"	14744	"ENSRNOG00000024078"	0.258248320050937
"14745"	14745	"ENSRNOG00000024080"	0.120823399292967
"14746"	14746	"ENSRNOG00000024082"	0.18315990365507
"14747"	14747	"ENSRNOG00000024085"	0.600123186321266
"14748"	14748	"ENSRNOG00000024086"	0.539969681587591
"14749"	14749	"ENSRNOG00000024089"	0.261839870182199
"14750"	14750	"ENSRNOG00000024093"	0.0588947517864515
"14751"	14751	"ENSRNOG00000024098"	0.753856210754285
"14752"	14752	"ENSRNOG00000024101"	0.950951061478636
"14753"	14753	"ENSRNOG00000024104"	0.266745337969335
"14754"	14754	"ENSRNOG00000024107"	0.420131907062006
"14755"	14755	"ENSRNOG00000024111"	0.864864966447674
"14756"	14756	"ENSRNOG00000024112"	0.0155824473817694
"14757"	14757	"ENSRNOG00000024113"	NA
"14758"	14758	"ENSRNOG00000024114"	0.836654197060566
"14759"	14759	"ENSRNOG00000024115"	0.0105388626212088
"14760"	14760	"ENSRNOG00000024116"	NA
"14761"	14761	"ENSRNOG00000024118"	0.288803940417895
"14762"	14762	"ENSRNOG00000024119"	0.88235700684296
"14763"	14763	"ENSRNOG00000024120"	0.361222490200158
"14764"	14764	"ENSRNOG00000024121"	NA
"14765"	14765	"ENSRNOG00000024124"	NA
"14766"	14766	"ENSRNOG00000024125"	0.687292600996137
"14767"	14767	"ENSRNOG00000024127"	0.0874430218548755
"14768"	14768	"ENSRNOG00000024128"	0.597975085097689
"14769"	14769	"ENSRNOG00000024135"	0.420692883170779
"14770"	14770	"ENSRNOG00000024136"	0.47012649524889
"14771"	14771	"ENSRNOG00000024138"	0.441099079741172
"14772"	14772	"ENSRNOG00000024139"	0.47139002648349
"14773"	14773	"ENSRNOG00000024140"	0.810619511241396
"14774"	14774	"ENSRNOG00000024141"	0.595042412265858
"14775"	14775	"ENSRNOG00000024142"	0.165453234868349
"14776"	14776	"ENSRNOG00000024144"	0.113598174713782
"14777"	14777	"ENSRNOG00000024145"	0.450532224007278
"14778"	14778	"ENSRNOG00000024149"	0.157926839523398
"14779"	14779	"ENSRNOG00000024153"	0.564294951211672
"14780"	14780	"ENSRNOG00000024155"	0.746311177769442
"14781"	14781	"ENSRNOG00000024157"	NA
"14782"	14782	"ENSRNOG00000024159"	0.0169065233333454
"14783"	14783	"ENSRNOG00000024161"	0.411336682742727
"14784"	14784	"ENSRNOG00000024166"	0.441099079741173
"14785"	14785	"ENSRNOG00000024168"	NA
"14786"	14786	"ENSRNOG00000024169"	NA
"14787"	14787	"ENSRNOG00000024170"	0.987769896645374
"14788"	14788	"ENSRNOG00000024172"	0.81433276020452
"14789"	14789	"ENSRNOG00000024177"	0.873874788713756
"14790"	14790	"ENSRNOG00000024178"	0.667518476537214
"14791"	14791	"ENSRNOG00000024179"	0.215220335743448
"14792"	14792	"ENSRNOG00000024181"	0.57293681997985
"14793"	14793	"ENSRNOG00000024182"	0.594928846292306
"14794"	14794	"ENSRNOG00000024186"	0.710788272425349
"14795"	14795	"ENSRNOG00000024190"	0.93413994818437
"14796"	14796	"ENSRNOG00000024193"	0.98534135939018
"14797"	14797	"ENSRNOG00000024194"	0.502652842013782
"14798"	14798	"ENSRNOG00000024195"	0.247401205189893
"14799"	14799	"ENSRNOG00000024196"	0.441099079741173
"14800"	14800	"ENSRNOG00000024197"	0.78895319801664
"14801"	14801	"ENSRNOG00000024200"	0.654478171753909
"14802"	14802	"ENSRNOG00000024201"	0.360107585731114
"14803"	14803	"ENSRNOG00000024204"	0.94947517538864
"14804"	14804	"ENSRNOG00000024207"	0.519349674809814
"14805"	14805	"ENSRNOG00000024208"	0.0739092213305039
"14806"	14806	"ENSRNOG00000024210"	0.402174710880577
"14807"	14807	"ENSRNOG00000024212"	0.429049021487809
"14808"	14808	"ENSRNOG00000024213"	0.332145606339754
"14809"	14809	"ENSRNOG00000024214"	0.578513772649209
"14810"	14810	"ENSRNOG00000024215"	0.675595198821022
"14811"	14811	"ENSRNOG00000024217"	0.0903547155056473
"14812"	14812	"ENSRNOG00000024218"	0.650487288972095
"14813"	14813	"ENSRNOG00000024221"	0.828308225848752
"14814"	14814	"ENSRNOG00000024223"	0.748727886435044
"14815"	14815	"ENSRNOG00000024224"	0.60821618215272
"14816"	14816	"ENSRNOG00000024230"	0.271458252661754
"14817"	14817	"ENSRNOG00000024232"	0.0875936308989873
"14818"	14818	"ENSRNOG00000024233"	NA
"14819"	14819	"ENSRNOG00000024237"	0.699008050060891
"14820"	14820	"ENSRNOG00000024239"	0.773199840903246
"14821"	14821	"ENSRNOG00000024241"	0.0901536395723236
"14822"	14822	"ENSRNOG00000024243"	0.193590231292054
"14823"	14823	"ENSRNOG00000024244"	0.0804611469639623
"14824"	14824	"ENSRNOG00000024245"	0.172151768140597
"14825"	14825	"ENSRNOG00000024247"	0.785139908081942
"14826"	14826	"ENSRNOG00000024249"	0.505653256585632
"14827"	14827	"ENSRNOG00000024250"	0.0253674748376463
"14828"	14828	"ENSRNOG00000024251"	NA
"14829"	14829	"ENSRNOG00000024256"	0.304982910924741
"14830"	14830	"ENSRNOG00000024257"	0.915670102356455
"14831"	14831	"ENSRNOG00000024259"	0.880129787100625
"14832"	14832	"ENSRNOG00000024264"	0.466466036337459
"14833"	14833	"ENSRNOG00000024266"	0.250367485710681
"14834"	14834	"ENSRNOG00000024269"	0.0162686901277232
"14835"	14835	"ENSRNOG00000024270"	0.299445322464234
"14836"	14836	"ENSRNOG00000024271"	NA
"14837"	14837	"ENSRNOG00000024272"	0.601594337669351
"14838"	14838	"ENSRNOG00000024277"	0.00629076930462141
"14839"	14839	"ENSRNOG00000024278"	0.597522069602053
"14840"	14840	"ENSRNOG00000024280"	0.812850109042424
"14841"	14841	"ENSRNOG00000024283"	NA
"14842"	14842	"ENSRNOG00000024285"	NA
"14843"	14843	"ENSRNOG00000024288"	0.434396107008664
"14844"	14844	"ENSRNOG00000024291"	0.762050749525925
"14845"	14845	"ENSRNOG00000024294"	0.688554232429915
"14846"	14846	"ENSRNOG00000024295"	NA
"14847"	14847	"ENSRNOG00000024298"	NA
"14848"	14848	"ENSRNOG00000024299"	0.0783263510513649
"14849"	14849	"ENSRNOG00000024304"	NA
"14850"	14850	"ENSRNOG00000024306"	0.281318484137201
"14851"	14851	"ENSRNOG00000024308"	0.799627903948002
"14852"	14852	"ENSRNOG00000024309"	0.596963342452515
"14853"	14853	"ENSRNOG00000024310"	0.518607887420601
"14854"	14854	"ENSRNOG00000024312"	0.873514248362916
"14855"	14855	"ENSRNOG00000024319"	0.324612051989191
"14856"	14856	"ENSRNOG00000024320"	0.208960266812322
"14857"	14857	"ENSRNOG00000024321"	0.440790681038552
"14858"	14858	"ENSRNOG00000024322"	0.856513531001653
"14859"	14859	"ENSRNOG00000024325"	0.722096536668414
"14860"	14860	"ENSRNOG00000024330"	0.361418775715384
"14861"	14861	"ENSRNOG00000024331"	0.105385050272935
"14862"	14862	"ENSRNOG00000024332"	0.454149641688488
"14863"	14863	"ENSRNOG00000024334"	NA
"14864"	14864	"ENSRNOG00000024335"	0.609201810549847
"14865"	14865	"ENSRNOG00000024336"	0.190201778854659
"14866"	14866	"ENSRNOG00000024338"	0.952117523119896
"14867"	14867	"ENSRNOG00000024342"	0.320759995268693
"14868"	14868	"ENSRNOG00000024345"	0.689327582218323
"14869"	14869	"ENSRNOG00000024346"	0.900412751770676
"14870"	14870	"ENSRNOG00000024349"	0.150326534716542
"14871"	14871	"ENSRNOG00000024350"	0.156318491054132
"14872"	14872	"ENSRNOG00000024352"	0.101020935106041
"14873"	14873	"ENSRNOG00000024355"	0.563036824014151
"14874"	14874	"ENSRNOG00000024357"	0.151937813082626
"14875"	14875	"ENSRNOG00000024363"	0.22032244327062
"14876"	14876	"ENSRNOG00000024364"	0.941286412040037
"14877"	14877	"ENSRNOG00000024365"	0.0923411648451747
"14878"	14878	"ENSRNOG00000024366"	0.41954557754459
"14879"	14879	"ENSRNOG00000024370"	0.593374421124315
"14880"	14880	"ENSRNOG00000024372"	0.0500443388584851
"14881"	14881	"ENSRNOG00000024374"	0.355190652933665
"14882"	14882	"ENSRNOG00000024376"	0.649902918600306
"14883"	14883	"ENSRNOG00000024380"	0.0154156902690151
"14884"	14884	"ENSRNOG00000024382"	0.000174502878063872
"14885"	14885	"ENSRNOG00000024384"	0.475559992896155
"14886"	14886	"ENSRNOG00000024386"	NA
"14887"	14887	"ENSRNOG00000024388"	0.0934241843301045
"14888"	14888	"ENSRNOG00000024389"	NA
"14889"	14889	"ENSRNOG00000024390"	0.297509776315378
"14890"	14890	"ENSRNOG00000024391"	0.829408780604766
"14891"	14891	"ENSRNOG00000024392"	0.494969403894581
"14892"	14892	"ENSRNOG00000024393"	0.00997596517049533
"14893"	14893	"ENSRNOG00000024395"	NA
"14894"	14894	"ENSRNOG00000024399"	0.0981230878717667
"14895"	14895	"ENSRNOG00000024402"	0.991469081235488
"14896"	14896	"ENSRNOG00000024403"	0.441099079741174
"14897"	14897	"ENSRNOG00000024410"	0.748304195358229
"14898"	14898	"ENSRNOG00000024411"	0.824465070206594
"14899"	14899	"ENSRNOG00000024412"	0.00999294067622633
"14900"	14900	"ENSRNOG00000024413"	0.441099079741173
"14901"	14901	"ENSRNOG00000024414"	0.585001166005407
"14902"	14902	"ENSRNOG00000024418"	0.441099079741174
"14903"	14903	"ENSRNOG00000024420"	0.189327898668133
"14904"	14904	"ENSRNOG00000024424"	0.441099079741174
"14905"	14905	"ENSRNOG00000024425"	0.959034182276063
"14906"	14906	"ENSRNOG00000024426"	0.808447952353661
"14907"	14907	"ENSRNOG00000024428"	0.406804608669984
"14908"	14908	"ENSRNOG00000024429"	0.620523424557829
"14909"	14909	"ENSRNOG00000024433"	0.299300766099938
"14910"	14910	"ENSRNOG00000024435"	0.298244995608706
"14911"	14911	"ENSRNOG00000024437"	0.1066491427192
"14912"	14912	"ENSRNOG00000024438"	0.827864504753243
"14913"	14913	"ENSRNOG00000024445"	0.356861021054453
"14914"	14914	"ENSRNOG00000024446"	0.441099079741173
"14915"	14915	"ENSRNOG00000024450"	0.0331780267414122
"14916"	14916	"ENSRNOG00000024452"	0.296711516910867
"14917"	14917	"ENSRNOG00000024454"	0.110412658252135
"14918"	14918	"ENSRNOG00000024455"	0.00375171241186458
"14919"	14919	"ENSRNOG00000024456"	0.477107463216977
"14920"	14920	"ENSRNOG00000024457"	0.650985993825288
"14921"	14921	"ENSRNOG00000024460"	0.453168665082359
"14922"	14922	"ENSRNOG00000024461"	0.937389751182782
"14923"	14923	"ENSRNOG00000024462"	0.168419617856977
"14924"	14924	"ENSRNOG00000024468"	0.952235739200604
"14925"	14925	"ENSRNOG00000024469"	0.640162380048576
"14926"	14926	"ENSRNOG00000024470"	0.805570648655242
"14927"	14927	"ENSRNOG00000024472"	0.326634185179152
"14928"	14928	"ENSRNOG00000024474"	0.740782892596231
"14929"	14929	"ENSRNOG00000024475"	0.338470229112123
"14930"	14930	"ENSRNOG00000024479"	0.708653954658398
"14931"	14931	"ENSRNOG00000024482"	0.283790147350229
"14932"	14932	"ENSRNOG00000024486"	NA
"14933"	14933	"ENSRNOG00000024492"	0.230935535955316
"14934"	14934	"ENSRNOG00000024493"	0.190937172409566
"14935"	14935	"ENSRNOG00000024494"	0.969247806045304
"14936"	14936	"ENSRNOG00000024497"	0.668371281772316
"14937"	14937	"ENSRNOG00000024499"	0.441099079741174
"14938"	14938	"ENSRNOG00000024500"	NA
"14939"	14939	"ENSRNOG00000024501"	0.473226177163291
"14940"	14940	"ENSRNOG00000024503"	0.592824556858991
"14941"	14941	"ENSRNOG00000024504"	0.275416127101858
"14942"	14942	"ENSRNOG00000024505"	0.396143489120622
"14943"	14943	"ENSRNOG00000024506"	0.984163227423389
"14944"	14944	"ENSRNOG00000024507"	0.985291295845249
"14945"	14945	"ENSRNOG00000024508"	0.441099079741174
"14946"	14946	"ENSRNOG00000024509"	0.624220222052642
"14947"	14947	"ENSRNOG00000024511"	0.107520213554004
"14948"	14948	"ENSRNOG00000024515"	NA
"14949"	14949	"ENSRNOG00000024517"	0.262339528325482
"14950"	14950	"ENSRNOG00000024520"	0.485148727901212
"14951"	14951	"ENSRNOG00000024521"	0.79142849039523
"14952"	14952	"ENSRNOG00000024523"	0.806249529546424
"14953"	14953	"ENSRNOG00000024525"	0.647354524091229
"14954"	14954	"ENSRNOG00000024526"	0.74074436003604
"14955"	14955	"ENSRNOG00000024527"	0.578336291434709
"14956"	14956	"ENSRNOG00000024530"	0.38931501201485
"14957"	14957	"ENSRNOG00000024533"	0.920446336890021
"14958"	14958	"ENSRNOG00000024535"	0.698944554360321
"14959"	14959	"ENSRNOG00000024536"	0.344408739335612
"14960"	14960	"ENSRNOG00000024537"	NA
"14961"	14961	"ENSRNOG00000024539"	0.219158094325702
"14962"	14962	"ENSRNOG00000024541"	NA
"14963"	14963	"ENSRNOG00000024543"	0.342687680854981
"14964"	14964	"ENSRNOG00000024544"	0.755320461784142
"14965"	14965	"ENSRNOG00000024545"	0.411205939978443
"14966"	14966	"ENSRNOG00000024547"	NA
"14967"	14967	"ENSRNOG00000024549"	0.000415126226538687
"14968"	14968	"ENSRNOG00000024551"	NA
"14969"	14969	"ENSRNOG00000024553"	0.619527275565848
"14970"	14970	"ENSRNOG00000024557"	0.291884095623557
"14971"	14971	"ENSRNOG00000024560"	0.441099079741173
"14972"	14972	"ENSRNOG00000024561"	0.934002403642803
"14973"	14973	"ENSRNOG00000024562"	0.732287403858277
"14974"	14974	"ENSRNOG00000024563"	0.135847716138246
"14975"	14975	"ENSRNOG00000024566"	0.213969229479071
"14976"	14976	"ENSRNOG00000024567"	0.450919678240872
"14977"	14977	"ENSRNOG00000024568"	0.137220039430014
"14978"	14978	"ENSRNOG00000024569"	0.353903091240353
"14979"	14979	"ENSRNOG00000024577"	0.0108502366011309
"14980"	14980	"ENSRNOG00000024578"	0.287563578021017
"14981"	14981	"ENSRNOG00000024580"	0.499551581393011
"14982"	14982	"ENSRNOG00000024590"	0.441099079741173
"14983"	14983	"ENSRNOG00000024591"	0.39576022748958
"14984"	14984	"ENSRNOG00000024594"	0.81713941891863
"14985"	14985	"ENSRNOG00000024595"	0.507619147585555
"14986"	14986	"ENSRNOG00000024597"	0.536423643618081
"14987"	14987	"ENSRNOG00000024599"	0.648011007181858
"14988"	14988	"ENSRNOG00000024601"	0.666725613968473
"14989"	14989	"ENSRNOG00000024602"	0.458437116063318
"14990"	14990	"ENSRNOG00000024603"	0.626440748820186
"14991"	14991	"ENSRNOG00000024604"	0.052254440615178
"14992"	14992	"ENSRNOG00000024605"	0.333070741370246
"14993"	14993	"ENSRNOG00000024613"	NA
"14994"	14994	"ENSRNOG00000024616"	0.172529719293895
"14995"	14995	"ENSRNOG00000024617"	0.75303848362503
"14996"	14996	"ENSRNOG00000024620"	0.117824374665141
"14997"	14997	"ENSRNOG00000024623"	0.96355133524354
"14998"	14998	"ENSRNOG00000024624"	0.487749045081423
"14999"	14999	"ENSRNOG00000024625"	0.72142811344615
"15000"	15000	"ENSRNOG00000024626"	0.912765238295528
"15001"	15001	"ENSRNOG00000024628"	0.774793947269948
"15002"	15002	"ENSRNOG00000024629"	0.613645723009271
"15003"	15003	"ENSRNOG00000024630"	0.802339881099582
"15004"	15004	"ENSRNOG00000024631"	0.130787790267853
"15005"	15005	"ENSRNOG00000024632"	0.238289390063483
"15006"	15006	"ENSRNOG00000024634"	0.249091656195781
"15007"	15007	"ENSRNOG00000024635"	0.990684896127061
"15008"	15008	"ENSRNOG00000024636"	0.0114803019681447
"15009"	15009	"ENSRNOG00000024637"	0.441099079741173
"15010"	15010	"ENSRNOG00000024640"	0.874232281791449
"15011"	15011	"ENSRNOG00000024641"	0.554579321952717
"15012"	15012	"ENSRNOG00000024645"	0.969786062449889
"15013"	15013	"ENSRNOG00000024647"	0.0460084403437902
"15014"	15014	"ENSRNOG00000024649"	NA
"15015"	15015	"ENSRNOG00000024650"	0.437349676592155
"15016"	15016	"ENSRNOG00000024651"	0.747774077511004
"15017"	15017	"ENSRNOG00000024652"	0.140291160367606
"15018"	15018	"ENSRNOG00000024653"	NA
"15019"	15019	"ENSRNOG00000024655"	0.321906198940689
"15020"	15020	"ENSRNOG00000024656"	0.78840367203656
"15021"	15021	"ENSRNOG00000024657"	0.226517430619083
"15022"	15022	"ENSRNOG00000024661"	0.990599923114611
"15023"	15023	"ENSRNOG00000024663"	0.324070826803578
"15024"	15024	"ENSRNOG00000024668"	NA
"15025"	15025	"ENSRNOG00000024671"	0.372351805602606
"15026"	15026	"ENSRNOG00000024676"	NA
"15027"	15027	"ENSRNOG00000024677"	0.487564008500538
"15028"	15028	"ENSRNOG00000024678"	0.837247423528501
"15029"	15029	"ENSRNOG00000024685"	NA
"15030"	15030	"ENSRNOG00000024688"	0.203049798631691
"15031"	15031	"ENSRNOG00000024689"	0.0628181748040185
"15032"	15032	"ENSRNOG00000024690"	NA
"15033"	15033	"ENSRNOG00000024692"	0.595507561494744
"15034"	15034	"ENSRNOG00000024693"	0.950420856260367
"15035"	15035	"ENSRNOG00000024694"	0.023633890977175
"15036"	15036	"ENSRNOG00000024695"	0.684065209436925
"15037"	15037	"ENSRNOG00000024700"	0.367018329425185
"15038"	15038	"ENSRNOG00000024702"	0.783352869762175
"15039"	15039	"ENSRNOG00000024703"	0.0642830985051916
"15040"	15040	"ENSRNOG00000024704"	0.941042629691775
"15041"	15041	"ENSRNOG00000024705"	0.147330423938022
"15042"	15042	"ENSRNOG00000024706"	0.732782496857289
"15043"	15043	"ENSRNOG00000024707"	0.998863531285461
"15044"	15044	"ENSRNOG00000024709"	0.720832389371042
"15045"	15045	"ENSRNOG00000024711"	0.37482862052913
"15046"	15046	"ENSRNOG00000024712"	0.486093865129679
"15047"	15047	"ENSRNOG00000024713"	0.571387602601062
"15048"	15048	"ENSRNOG00000024717"	0.217944345217995
"15049"	15049	"ENSRNOG00000024722"	0.756141559906984
"15050"	15050	"ENSRNOG00000024726"	0.322976947645757
"15051"	15051	"ENSRNOG00000024728"	0.803593256904736
"15052"	15052	"ENSRNOG00000024729"	0.694662778906568
"15053"	15053	"ENSRNOG00000024730"	0.64710201369197
"15054"	15054	"ENSRNOG00000024733"	0.877059982276705
"15055"	15055	"ENSRNOG00000024734"	0.862304210798984
"15056"	15056	"ENSRNOG00000024737"	0.742431698699487
"15057"	15057	"ENSRNOG00000024743"	0.177545877559923
"15058"	15058	"ENSRNOG00000024745"	NA
"15059"	15059	"ENSRNOG00000024746"	0.56997409113145
"15060"	15060	"ENSRNOG00000024750"	0.597653543713375
"15061"	15061	"ENSRNOG00000024751"	0.434044919902342
"15062"	15062	"ENSRNOG00000024754"	0.919342504372341
